Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_GB6361AA	EC-Pig-WI53706PPY40203	SRR25748327;ILLUMINA;Paired;;SRX21471626;SRA	Livestock	Swine	pig; Kidney	2021	5	20		North America	United States	Wisconsin						USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL	Escherichia coli								PRJNA510384	SRP256141		SAMN37127790	SRS18705983	2023-08-24	2023-08-23	ESC_GB6361AA	Assembled	56.8	84134	4825460	Escherichia coli / Shigella;96.29%	143	1468	ESC_LC1325AA_AS	5.1
ESC_GB6366AA	EC-Pig-SD57007PPY40152	SRR25748332;ILLUMINA;Paired;;SRX21471621;SRA	Livestock	Swine	pig; INTESTINE	2021	10	12		North America	United States	South Dakota						USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL	Escherichia coli								PRJNA510384	SRP256141		SAMN37127786	SRS18705978	2023-08-24	2023-08-23	ESC_GB6366AA	Assembled	153.7	91708	5341003	Escherichia coli / Shigella;87.15%	182	1211	ESC_LC1330AA_AS	5.1
ESC_GB6813AA	23CT07CB04-EC	SRR25763772;ILLUMINA;Paired;;SRX21486449;SRA	Poultry	Poultry	chicken	2023	7											PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN37161966	SRS18718748	2023-08-29	2023-08-28	ESC_GB6813AA	Assembled	55.7	111179	4856986	Escherichia coli / Shigella;93.39%	116	2097	ESC_LC1815AA_AS	5.1
ESC_GB8508AA	FSIS12324609	SRR25833188;ILLUMINA;Paired;;SRX21554774;SRA	Livestock	Swine	Animal-Swine-Market Swine (cecal)	2023				North America	United States	Oregon						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN37213975	SRS18759309	2023-09-01	2023-08-31	ESC_GB8508AA	Assembled	42.2	40676	4745621	Escherichia coli / Shigella;95.16%	305	54553	ESC_LC3523AA_AS	5.1
ESC_GB9243AA	CFSAN133337	SRR25913581;ILLUMINA;Paired;500;SRX21633669;SRA	Poultry	Poultry	chicken; chicken	2023	6	15		North America	United States	Florida						FDA	Escherichia coli								PRJNA230969	SRP058582		SAMN37282769	SRS18804303	2023-09-05	2023-09-05	ESC_GB9243AA	Assembled	76.8	93077	4868300	Escherichia coli / Shigella;94.26%	151	18155	ESC_LC4190AA_AS	5.1
ESC_GB9603AA	23MD08CL01-EC	SRR25944689;ILLUMINA;Paired;;SRX21663329;SRA	Poultry	Poultry	Chicken Liver	2023	8	1										PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN37316975	SRS18828666	2023-09-08	2023-09-07	ESC_GB9603AA	Assembled	44.7	93009	5257260	Escherichia coli / Shigella;94.7%	166	2042	ESC_LC4553AA_AS	5.1
ESC_GB9799AA	140052	SRR25949863;ILLUMINA;Paired;;SRX21668541;SRA	Human	Human	Homo sapiens; urine	2019	9	11		Asia	China	Sichuan						West China Hospital, Sichuan University	Escherichia coli								PRJNA1014190	SRP459223		SAMN37319840	SRS18834924	2023-09-08	2023-09-08	ESC_GB9799AA	Assembled	307.4	89694	5450825	Escherichia coli / Shigella;93.42%	223	2325	ESC_LC4750AA_AS	5.1
ESC_HB0326AA	SAMEA113542940	ERR11504800;ILLUMINA;Paired;;ERX10910680;SRA				2018	6			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542940	ERS15539356	2023-09-15	2023-09-14	ESC_HB0326AA	Assembled	320.3	99400	5227136	Escherichia coli / Shigella;96.37%	222	2497	ESC_LC5378AA_AS	5.1
ESC_HB0329AA	SAMEA113542937	ERR11504772;ILLUMINA;Paired;;ERX10910652;SRA				2018	6			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542937	ERS15539353	2023-09-15	2023-09-14	ESC_HB0329AA	Assembled	296.5	99400	5226547	Escherichia coli / Shigella;96.41%	217	2458	ESC_LC5381AA_AS	5.1
ESC_HB0344AA	SAMEA113543000	ERR11503875;ILLUMINA;Paired;;ERX10909755;SRA	ND	ND/Others	Age: 3	2019	4			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113543000	ERS15539416	2023-09-15	2023-09-14	ESC_HB0344AA	Assembled	326.1	100477	5454305	Escherichia coli / Shigella;94.75%	255	2774	ESC_LC5396AA_AS	5.1
ESC_HB0346AA	SAMEA113542998	ERR11503868;ILLUMINA;Paired;;ERX10909748;SRA	ND	ND/Others	Age: 3	2019	4			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542998	ERS15539414	2023-09-15	2023-09-14	ESC_HB0346AA	Assembled	296.3	99400	5260161	Escherichia coli / Shigella;96.45%	248	2615	ESC_LC5398AA_AS	5.1
ESC_HB0348AA	SAMEA113542996	ERR11503860;ILLUMINA;Paired;;ERX10909740;SRA	ND	ND/Others	Age: 3	2019	4			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542996	ERS15539412	2023-09-15	2023-09-14	ESC_HB0348AA	Assembled	283.2	101540	5450729	Escherichia coli / Shigella;94.92%	246	3140	ESC_MC0951AA_AS	5.1
ESC_HB0394AA	SAMEA113542984	ERR11503625;ILLUMINA;Paired;;ERX10909505;SRA	ND	ND/Others	Age: 42	2019	4			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542984	ERS15539400	2023-09-15	2023-09-14	ESC_HB0394AA	Assembled	298.6	99400	5195953	Escherichia coli / Shigella;96.65%	203	2074	ESC_LC5446AA_AS	5.1
ESC_HB0411AA	SAMEA113542977	ERR11503531;ILLUMINA;Paired;;ERX10909411;SRA	ND	ND/Others	Age: 30	2019	1			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542977	ERS15539393	2023-09-15	2023-09-14	ESC_HB0411AA	Assembled	266.8	99400	5273860	Escherichia coli / Shigella;96.46%	227	2549	ESC_LC5463AA_AS	5.1
ESC_HB0412AA	SAMEA113542976	ERR11503525;ILLUMINA;Paired;;ERX10909405;SRA	ND	ND/Others	Age: 30	2019	1			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542976	ERS15539392	2023-09-15	2023-09-14	ESC_HB0412AA	Assembled	315.2	99400	5271679	Escherichia coli / Shigella;96.46%	223	1749	ESC_LC5464AA_AS	5.1
ESC_HB0424AA	SAMEA113542954	ERR11503458;ILLUMINA;Paired;;ERX10909338;SRA	ND	ND/Others	Age: 6	2018	8			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542954	ERS15539370	2023-09-15	2023-09-14	ESC_HB0424AA	Assembled	258.7	99400	5226026	Escherichia coli / Shigella;96.39%	216	2297	ESC_MC0959AA_AS	5.1
ESC_HB0431AA	SAMEA113542944	ERR11503411;ILLUMINA;Paired;;ERX10909291;SRA	ND	ND/Others	Age: 3	2018	7			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542944	ERS15539360	2023-09-15	2023-09-14	ESC_HB0431AA	Assembled	281.9	99400	5225383	Escherichia coli / Shigella;96.37%	215	2398	ESC_LC5483AA_AS	5.1
ESC_HB0432AA	SAMEA113542943	ERR11503404;ILLUMINA;Paired;;ERX10909284;SRA	ND	ND/Others	Age: 3	2018	7			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542943	ERS15539359	2023-09-15	2023-09-14	ESC_HB0432AA	Assembled	267.4	99400	5227449	Escherichia coli / Shigella;96.39%	222	2597	ESC_LC5484AA_AS	5.1
ESC_HB0433AA	SAMEA113542951	ERR11503399;ILLUMINA;Paired;;ERX10909279;SRA	ND	ND/Others	Age: 6	2018	8			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113542951	ERS15539367	2023-09-15	2023-09-14	ESC_HB0433AA	Assembled	319.6	92832	5283542	Escherichia coli / Shigella;95.52%	222	2759	ESC_MC0961AA_AS	5.1
ESC_HB0462AA	SAMEA113543017	ERR11503138;ILLUMINA;Paired;;ERX10909018;SRA	ND	ND/Others	Age: 6	2019	5			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113543017	ERS15539433	2023-09-15	2023-09-14	ESC_HB0462AA	Assembled	224.8	99400	5458095	Escherichia coli / Shigella;94.94%	253	3451	ESC_LC5514AA_AS	5.1
ESC_HB0466AA	SAMEA113543041	ERR11503097;ILLUMINA;Paired;;ERX10908977;SRA	ND	ND/Others	Age: 42	2020	1			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113543041	ERS15539457	2023-09-15	2023-09-14	ESC_HB0466AA	Assembled	233.3	92832	5262519	Escherichia coli / Shigella;96.47%	259	2914	ESC_LC5518AA_AS	5.1
ESC_HB0484AA	SAMEA113543021	ERR11502820;ILLUMINA;Paired;;ERX10908700;SRA	ND	ND/Others	Age: 20	2019	8			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113543021	ERS15539437	2023-09-15	2023-09-14	ESC_HB0484AA	Assembled	227.7	99400	5265274	Escherichia coli / Shigella;96.19%	251	3185	ESC_MC0971AA_AS	5.1
ESC_HB0487AA	SAMEA113543014	ERR11502798;ILLUMINA;Paired;;ERX10908678;SRA	ND	ND/Others	Age: 6	2019	5			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113543014	ERS15539430	2023-09-15	2023-09-14	ESC_HB0487AA	Assembled	254	100477	5451595	Escherichia coli / Shigella;94.72%	254	3370	ESC_LC5539AA_AS	5.1
ESC_HB0499AA	SAMEA113543002	ERR11502683;ILLUMINA;Paired;;ERX10908563;SRA	ND	ND/Others	Age: 6	2019	5			Europe	France	Centre-Val de Loire	Indre-et-Loire			47.548421		INRAE	Escherichia coli								PRJEB62104	ERP147189		SAMEA113543002	ERS15539418	2023-09-15	2023-09-14	ESC_HB0499AA	Assembled	281.6	99400	5451391	Escherichia coli / Shigella;94.94%	252	2957	ESC_MC0973AA_AS	5.1
ESC_HB0852AA	ARS-CC11251	SRR26082251;ILLUMINA;Paired;;SRX21797124;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429637	SRS18898501	2023-09-18	2023-09-17	ESC_HB0852AA	Assembled	49.6	59112	5030657	Escherichia coli / Shigella;96.04%	228	34937	ESC_LC5930AA_AS	5.1
ESC_HB1577AA	BL21	SRR26155760;ILLUMINA;Paired;;SRX21868277;SRA														34.27297	108.0849	NORTHWEST A&F UNIVERSITY	Escherichia coli								PRJNA1020378	SRP462815		SAMN37520270	SRS18961486	2023-09-24	2023-09-23	ESC_HB1577AA	Assembled	563.5	118562	4496247	Escherichia coli / Shigella;93.43%	86	331	ESC_LC6531AA_AS	5.1
ESC_HB1691AA	23WA09CG01-EC	SRR26170748;ILLUMINA;Paired;;SRX21882849;SRA	Poultry	Poultry	chicken	2023	9											PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN37537747	SRS18974165	2023-09-26	2023-09-25	ESC_HB1691AA	Assembled	67.9	153181	5060051	Escherichia coli / Shigella;93.92%	117	1419	ESC_LC6659AA_AS	5.1
ESC_HB1832AA	19_Mc0825	traces-0WRmYbz;ILLUMINA;Paired;;NA;Uploaded	Livestock	Swine	Caecum content	2019	7	3		Europe	Switzerland							Gudrun Overesch	Escherichia coli													2023-09-27	2023-09-27	ESC_HB1832AA	Assembled	315.3	150610	4900590	Escherichia coli / Shigella;93.73%	126	1415	ESC_LC6792AA_AS	5.1
ESC_HB2405AA	FSIS12324971	SRR26257691;ILLUMINA;Paired;;SRX21967707;SRA	Poultry	Poultry	Animal-Turkey-Young Turkey (cecal)	2023				North America	United States	South Dakota						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN37649445	SRS19043723	2023-10-03	2023-10-02	ESC_HB2405AA	Assembled	86.5	102234	4880522	Escherichia coli / Shigella;92.56%	124	11938	ESC_LC7379AA_AS	5.1
ESC_HB3721AA	23SD08CB01-EC	SRR26349126;ILLUMINA;Paired;;SRX22056775;SRA	Poultry	Poultry	chicken breast	2023	8			North America	United States	South Dakota						South Dakota Dept. of Health/SDSU	Escherichia coli								PRJNA292663	SRP161673		SAMN37766240	SRS19126883	2023-10-12	2023-10-11	ESC_HB3721AA	Assembled	176.4	121925	4794868	Escherichia coli / Shigella;93.51%	123	1103	ESC_LC8765AA_AS	5.1
ESC_HB3780AA	17EQU_033	SRR26342626;ILLUMINA;Paired;;SRX22050374;SRA	Livestock	Equine	horse	2021				Oceania	Australia							University of Adelaide	Escherichia coli								PRJNA1026663	SRP465517		SAMN37755829	SRS19120982	2023-10-12	2023-10-11	ESC_HB3780AA	Assembled	34.2	110661	4962300	Escherichia coli / Shigella;93.93%	160	4910	ESC_LC8824AA_AS	5.1
ESC_HB4105AA	23MA09GT04-EC	SRR26375611;ILLUMINA;Paired;;SRX22082603;SRA	Poultry	Poultry	ground turkey	2023	10			North America	United States	Massachusetts						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O5:H4						PRJNA292663	SRP161673		SAMN37803602	SRS19149044	2023-10-13	2023-10-13	ESC_HB4105AA	Assembled	84.6	127560	4998617	Escherichia coli / Shigella;94.46%	130	1799	ESC_LC9151AA_AS	5.1
ESC_HB4280AA	D 221	traces-0ExDiRb;ILLUMINA;Paired;;NA;Uploaded			Urine	2015	11	1		South America	Brazil			Rio de Janeiro				Manchester Met Uni	Escherichia coli						UTI	ESBL negative						2023-10-16	2023-10-16	ESC_HB4280AA	Assembled	53.7	105259	4883071	Escherichia coli / Shigella;93.51%	145	3952	ESC_LC9378AA_AS	5.1
ESC_HB4297AA	D 220	traces-0OFkpgr;ILLUMINA;Paired;;NA;Uploaded			Urine	2015	11	1		South America	Brazil			Rio de Janeiro				Manchester Met Uni	Escherichia coli						UTI	ESBL negative						2023-10-16	2023-10-16	ESC_HB4297AA	Assembled	87.7	105387	4893780	Escherichia coli / Shigella;92.9%	149	2035	ESC_LC9395AA_AS	5.1
ESC_HB4589AA	20221361	traces-0mtvtZq;ILLUMINA;Paired;;NA;Uploaded	Livestock	Swine	Porcine	2022	9	20		Europe	United Kingdom	Scotland						FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-17	2023-10-17	ESC_HB4589AA	Assembled	117.1	123452	4811344	Escherichia coli / Shigella;94.67%	101	1016	ESC_LC9653AA_AS	5.1
ESC_HB4749AA	20221949	traces-0cZNWqU;ILLUMINA;Paired;;NA;Uploaded	Livestock	Swine	Porcine	2022	12	6		Europe	United Kingdom	Scotland						FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-17	2023-10-17	ESC_HB4749AA	Assembled	110.5	253153	4693474	Escherichia coli / Shigella;94.44%	43	442	ESC_LC9865AA_AS	5.1
ESC_HB5901AA	5982B3	traces-0kcbGGg;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	6	15		Europe	United Kingdom	Scotland	Scottish Borders	Hawick				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-27	2023-10-27	ESC_HB5901AA	Assembled	126.7	319428	4731859	Escherichia coli / Shigella;95.08%	43	721	ESC_MC1099AA_AS	5.1
ESC_HB5982AA	10240063	traces-0pAQYmr;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	11	18		Europe	United Kingdom	Scotland	Fife	Cupar				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-27	2023-10-27	ESC_HB5982AA	Assembled	57.9	196467	4961212	Escherichia coli / Shigella;95.4%	63	533	ESC_MC1179AA_AS	5.1
ESC_HB6144AA	FSIS12325629	SRR26546400;ILLUMINA;Paired;;SRX22248235;SRA	Poultry	Poultry	Animal-Chicken-Young Chicken (cecal)	2023				North America	United States	Georgia						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN38019450	SRS19301925	2023-10-28	2023-10-27	ESC_HB6144AA	Assembled	120.7	109709	5072255	Escherichia coli / Shigella;95.66%	156	17404	ESC_MC1356AA_AS	5.1
ESC_HB7287AA	AMR49	traces-0bmIzIt;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Bacteraemia	2019				Europe	United Kingdom	Scotland						Marwick Lab	Escherichia coli							PATH-SAFE project (External Dataset)			Bacteremia			2023-11-15	2023-11-15	ESC_HB7287AA	Assembled	200.1	118004	5016563	Escherichia coli / Shigella;93.28%	139	1183	ESC_MC2535AA_AS	5.1
ESC_HB9924AA	ATCC 11303	SRR27033725;ILLUMINA;Paired;;SRX22725473;SRA,SRR27033724;OXFORD_NANOPORE;Single;;SRX22725474;SRA																University of Turku	Escherichia coli								PRJNA1047486	SRP475574		SAMN38562694	SRS19714553	2023-12-05	2023-12-04	ESC_HB9924AA	Assembled	486.6	140220	4556760	Escherichia coli / Shigella;93.19%	82	929	ESC_MC5581AA_AS	5.1
ESC_IB0836AA	PNUSAE161898	SRR27174727;ILLUMINA;Paired;;SRX22855545;SRA	Poultry	Poultry	chicken breast	2023				North America	United States	South Carolina						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O5:H10						PRJNA292663	SRP161673		SAMN38761590	SRS19831132	2023-12-12	2023-12-11	ESC_IB0836AA	Assembled	60.9	105840	4804617	Escherichia coli / Shigella;93.67%	122	1056	ESC_MC6456AA_AS	5.1
ESC_IB0878AA	23WA11CB04-EC	SRR27176702;ILLUMINA;Paired;;SRX22857394;SRA	Poultry	Poultry	chicken	2023	11											PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN38765221	SRS19832928	2023-12-12	2023-12-11	ESC_IB0878AA	Assembled	46.4	115255	4999685	Escherichia coli / Shigella;95.27%	97	1392	ESC_MC6508AA_AS	5.1
ESC_IB1583AA	23OH07_GT05-EC	SRR27255070;ILLUMINA;Paired;;SRX22933195;SRA	Poultry	Poultry	ground turkey	2023	7	7		North America	United States	Ohio						FDA CVM NARMS-Ohio State University	Escherichia coli								PRJNA292663	SRP161673		SAMN38909748	SRS19901110	2023-12-19	2023-12-18	ESC_IB1583AA	Assembled	241	101266	5252057	Escherichia coli / Shigella;94.83%	197	2501	ESC_MC7231AA_AS	5.1
ESC_IB1798AA	EC-Chicken-KY42240PPY50036	SRR27294647;ILLUMINA;Paired;;SRX22972253;SRA	Poultry	Poultry	Gallus gallus; KY42240PPY50036	2022	2	8		North America	United States	Kentucky						USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL	Escherichia coli								PRJNA510384	SRP256141		SAMN38937180	SRS19938219	2023-12-21	2023-12-20	ESC_IB1798AA	Assembled	119.6	91859	4883300	Escherichia coli / Shigella;93.51%	142	10414	ESC_MC7445AA_AS	5.1
ESC_IB1995AA	ExPEC_A489	SRR27214189;ILLUMINA;Paired;;SRX22893112;SRA	Livestock	Swine	swine; trachea	2012				Asia	China	Hubei						Huazhong Agricultural University	Escherichia coli								PRJNA1044843	SRP478122		SAMN38414650	SRS19865251	2023-12-21	2023-12-20	ESC_IB1995AA	Assembled	287.7	100540	5413266	Escherichia coli / Shigella;94.82%	236	2272	ESC_MC7642AA_AS	5.1
ESC_IB2224AA	ExPEC_A155	SRR27214024;ILLUMINA;Paired;;SRX22892883;SRA	Livestock	Swine	swine; Fluid	2014				Asia	China	Hubei						Huazhong Agricultural University	Escherichia coli								PRJNA1044843	SRP478122		SAMN38414285	SRS19865022	2023-12-21	2023-12-20	ESC_IB2224AA	Assembled	313.4	119501	4957146	Escherichia coli / Shigella;94.71%	155	1189	ESC_MC7873AA_AS	5.1
ESC_IB2424AA	23WA12CB02-EC	SRR27329624;ILLUMINA;Paired;;SRX23006599;SRA	Poultry	Poultry	chicken	2023	12											PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN39082097	SRS19970367	2023-12-23	2023-12-22	ESC_IB2424AA	Assembled	66.6	98461	4917007	Escherichia coli / Shigella;93.99%	147	1752	ESC_MC8083AA_AS	5.1
ESC_IB2863AA	2SBR183	ERR12374222;ILLUMINA;Paired;;ERX11750903;SRA	Food	Swine	Salami	2021	1			Europe	Italy							cecilia crippa	Escherichia coli								PRJEB71359	ERP156160		SAMEA115040658	ERS17576762	2024-01-02	2024-01-02	ESC_IB2863AA	Assembled	77.5	101796	4703946	Escherichia coli / Shigella;95.1%	127	1076	ESC_NC3363AA_AS	5.1
ESC_IB3034AA	SAMEA115040672	ERR12374236;ILLUMINA;Paired;;ERX11750917;SRA	Food	Swine	Salami	2021	5			Europe	Italy							cecilia crippa	Escherichia coli								PRJEB71359	ERP156160		SAMEA115040672	ERS17576776	2024-01-03	2024-01-01	ESC_IB3034AA	Assembled	71.8	105381	4874251	Escherichia coli / Shigella;95.04%	151	1264	ESC_NC3496AA_AS	5.1
ESC_IB3216AA	23NM12CL01-EC	SRR27409178;ILLUMINA;Paired;;SRX23083932;SRA	Poultry	Poultry	chicken	2023	12	1		North America	United States	New Mexico						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN39243944	SRS20042154	2024-01-04	2024-01-04	ESC_IB3216AA	Assembled	134	106775	4899324	Escherichia coli / Shigella;93.96%	130	1081	ESC_MC8904AA_AS	5.1
ESC_IB3218AA	23NM12GT03-EC	SRR27409173;ILLUMINA;Paired;;SRX23083927;SRA	Poultry	Poultry	turkey	2023	12	1		North America	United States	New Mexico						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN39243946	SRS20042149	2024-01-04	2024-01-04	ESC_IB3218AA	Assembled	92.9	127560	5017115	Escherichia coli / Shigella;94.75%	157	1487	ESC_MC8906AA_AS	5.1
ESC_IB3623AA	2023IQ-00262	SRR27458476;ILLUMINA;Paired;;SRX23130140;SRA	Human	Human	Homo sapiens; Homo Sapiens clinical	2023	12	3		North America	United States	Florida						FLDOH	Escherichia coli								PRJNA288601	SRP074197		SAMN39296765	SRS20082197	2024-01-10	2024-01-09	ESC_IB3623AA	Assembled	87.1	102594	5037358	Escherichia coli / Shigella;92.01%	143	1087	ESC_MC9344AA_AS	5.1
ESC_IB4319AA	BL21(DE3)	SRR27503451;ILLUMINA;Paired;;SRX23174288;SRA				2019	8											Shandong University	Escherichia coli								PRJNA1063523	SRP483347		SAMN39416480	SRS20123584	2024-01-13	2024-01-12	ESC_IB4319AA	Assembled	213.1	118562	4482919	Escherichia coli / Shigella;93.27%	89	452	ESC_NC0126AA_AS	5.1
ESC_IB4320AA	BL21(DE3)	SRR27503452;ILLUMINA;Paired;;SRX23174287;SRA				2019	8											Shandong University	Escherichia coli								PRJNA1063523	SRP483347		SAMN39416479	SRS20123583	2024-01-13	2024-01-12	ESC_IB4320AA	Assembled	231.9	118562	4482570	Escherichia coli / Shigella;93.35%	88	439	ESC_NC4728AA_AS	5.1
ESC_IB4321AA	BL21(DE3)	SRR27503453;ILLUMINA;Paired;;SRX23174286;SRA				2019	8											Shandong University	Escherichia coli								PRJNA1063523	SRP483347		SAMN39416478	SRS20123582	2024-01-13	2024-01-12	ESC_IB4321AA	Assembled	227.8	118562	4482924	Escherichia coli / Shigella;93.33%	89	337	ESC_NC0128AA_AS	5.1
ESC_IB4322AA	BL21(DE3)	SRR27503454;ILLUMINA;Paired;;SRX23174285;SRA				2019	6											Shandong University	Escherichia coli								PRJNA1063523	SRP483347		SAMN39416477	SRS20123581	2024-01-13	2024-01-12	ESC_IB4322AA	Assembled	365.6	118597	4499171	Escherichia coli / Shigella;93.41%	92	1015	ESC_NC0129AA_AS	5.1
ESC_IB4323AA	BL21(DE3)	SRR27503455;ILLUMINA;Paired;;SRX23174284;SRA				2019	8											Shandong University	Escherichia coli								PRJNA1063523	SRP483347		SAMN39416483	SRS20123580	2024-01-13	2024-01-12	ESC_IB4323AA	Assembled	198.4	118562	4469028	Escherichia coli / Shigella;93.7%	90	552	ESC_NC0130AA_AS	5.1
